Datum;price;;
29.06.2024;10,989;;
29.06.2024;10,956;;
29.06.2024;10,809;;
29.06.2024;10,307;;
29.06.2024;9,662;;
29.06.2024;8,414;;
29.06.2024;6,691;;
29.06.2024;2,958;;
29.06.2024;0,504;;
29.06.2024;0,004;;
29.06.2024;-0,002;;
29.06.2024;-0,023;;
29.06.2024;-0,008;;
29.06.2024;0,13;;
29.06.2024;1,191;;
29.06.2024;6,951;;
29.06.2024;10,43;;
29.06.2024;12,693;;
29.06.2024;13,92;;
29.06.2024;11,33;;
29.06.2024;10,008;;
29.06.2024;9,383;;
30.06.2024;7,006;;
30.06.2024;6,169;;
30.06.2024;6,667;;
30.06.2024;6,705;;
30.06.2024;6,436;;
30.06.2024;5,139;;
30.06.2024;5,156;;
30.06.2024;2,042;;
30.06.2024;0,683;;
30.06.2024;0,082;;
30.06.2024;0;;
30.06.2024;0;;
30.06.2024;-0,002;;
30.06.2024;-0,151;;
30.06.2024;-0,109;;
30.06.2024;0;;
30.06.2024;0,091;;
30.06.2024;3,666;;
30.06.2024;7,002;;
30.06.2024;8,726;;
30.06.2024;9,99;;
30.06.2024;10,239;;
30.06.2024;10,216;;
30.06.2024;9,301;;
01.07.2024;9,488;;
01.07.2024;8,432;;
01.07.2024;7,819;;
01.07.2024;7,801;;
01.07.2024;7,563;;
01.07.2024;8,082;;
01.07.2024;12,219;;
01.07.2024;14,13;;
01.07.2024;14,236;;
01.07.2024;11,557;;
01.07.2024;10,701;;
01.07.2024;9,167;;
01.07.2024;7,738;;
01.07.2024;6,99;;
01.07.2024;3,992;;
01.07.2024;3,461;;
01.07.2024;3,763;;
01.07.2024;6,22;;
01.07.2024;7,804;;
01.07.2024;10,247;;
01.07.2024;16,679;;
01.07.2024;12,91;;
01.07.2024;10,751;;
01.07.2024;8,788;;
02.07.2024;8,159;;
02.07.2024;7,993;;
02.07.2024;8,207;;
02.07.2024;8,095;;
02.07.2024;8,199;;
02.07.2024;8,199;;
02.07.2024;9,65;;
02.07.2024;10,069;;
02.07.2024;10,127;;
02.07.2024;8,75;;
02.07.2024;8,311;;
02.07.2024;7,456;;
02.07.2024;7,272;;
02.07.2024;6,916;;
02.07.2024;6,093;;
02.07.2024;6,273;;
02.07.2024;7,422;;
02.07.2024;7,59;;
02.07.2024;8,479;;
02.07.2024;10,363;;
02.07.2024;11,5;;
02.07.2024;10,996;;
02.07.2024;10,905;;
02.07.2024;8,6;;
03.07.2024;6,819;;
03.07.2024;6,53;;
03.07.2024;6,318;;
03.07.2024;6,558;;
03.07.2024;7,114;;
03.07.2024;7,891;;
03.07.2024;10,025;;
03.07.2024;11,651;;
03.07.2024;11,5;;
03.07.2024;9,059;;
03.07.2024;7,663;;
03.07.2024;7,31;;
03.07.2024;7,176;;
03.07.2024;7,114;;
03.07.2024;7,312;;
03.07.2024;7,198;;
03.07.2024;7,401;;
03.07.2024;8,697;;
03.07.2024;9,96;;
03.07.2024;11,879;;
03.07.2024;16,389;;
03.07.2024;11,588;;
03.07.2024;9,532;;
03.07.2024;7,61;;
04.07.2024;6,424;;
04.07.2024;5,194;;
04.07.2024;2,646;;
04.07.2024;1,801;;
04.07.2024;1,008;;
04.07.2024;1,027;;
04.07.2024;3,643;;
04.07.2024;4;;
04.07.2024;3,356;;
04.07.2024;2,265;;
04.07.2024;0,19;;
04.07.2024;0;;
04.07.2024;-0,004;;
04.07.2024;-0,503;;
04.07.2024;-1,909;;
04.07.2024;-1,803;;
04.07.2024;-0,87;;
04.07.2024;-0,003;;
04.07.2024;0,677;;
04.07.2024;4,985;;
04.07.2024;8,691;;
04.07.2024;11,53;;
04.07.2024;8,691;;
04.07.2024;6,401;;
05.07.2024;3,141;;
05.07.2024;2,013;;
05.07.2024;2,059;;
05.07.2024;1,979;;
05.07.2024;0,898;;
05.07.2024;1,001;;
05.07.2024;3,819;;
05.07.2024;4,575;;
05.07.2024;3,943;;
05.07.2024;1,856;;
05.07.2024;0,295;;
05.07.2024;0,041;;
05.07.2024;-0,005;;
05.07.2024;-0,064;;
05.07.2024;-0,078;;
05.07.2024;-0,003;;
05.07.2024;0,193;;
05.07.2024;1,681;;
05.07.2024;6,435;;
05.07.2024;9,009;;
05.07.2024;14,236;;
05.07.2024;13,038;;
05.07.2024;10,222;;
05.07.2024;8,495;;
06.07.2024;8,91;;
06.07.2024;7,071;;
06.07.2024;6,352;;
06.07.2024;4,646;;
06.07.2024;3,862;;
06.07.2024;1,569;;
06.07.2024;0,573;;
06.07.2024;0,537;;
06.07.2024;0,339;;
06.07.2024;0;;
06.07.2024;-0,992;;
06.07.2024;-2,887;;
06.07.2024;-3,269;;
06.07.2024;-4,41;;
06.07.2024;-4,807;;
06.07.2024;-3,484;;
06.07.2024;-1,368;;
06.07.2024;-0,006;;
06.07.2024;0,188;;
06.07.2024;0,022;;
06.07.2024;0,669;;
06.07.2024;0,94;;
06.07.2024;1,8;;
06.07.2024;1,402;;
07.07.2024;-0,003;;
07.07.2024;-0,01;;
07.07.2024;-0,08;;
07.07.2024;-0,048;;
07.07.2024;-0,006;;
07.07.2024;-0,001;;
07.07.2024;-0,001;;
07.07.2024;-0,001;;
07.07.2024;-0,06;;
07.07.2024;-0,649;;
07.07.2024;-0,998;;
07.07.2024;-1,204;;
07.07.2024;-1,349;;
07.07.2024;-2,237;;
07.07.2024;-2,098;;
07.07.2024;-1,22;;
07.07.2024;-0,616;;
07.07.2024;-0,008;;
07.07.2024;6,399;;
07.07.2024;9,027;;
07.07.2024;12,564;;
07.07.2024;13,317;;
07.07.2024;11,52;;
07.07.2024;9,713;;
08.07.2024;8,162;;
08.07.2024;7,665;;
08.07.2024;7,408;;
08.07.2024;7,772;;
08.07.2024;7,628;;
08.07.2024;8,044;;
08.07.2024;11,218;;
08.07.2024;12,5;;
08.07.2024;10,064;;
08.07.2024;7,761;;
08.07.2024;5,393;;
08.07.2024;3,843;;
08.07.2024;3,179;;
08.07.2024;2,945;;
08.07.2024;2,956;;
08.07.2024;3,675;;
08.07.2024;6,4;;
08.07.2024;8,02;;
08.07.2024;10,263;;
08.07.2024;13,649;;
08.07.2024;25,735;;
08.07.2024;17,369;;
08.07.2024;11,365;;
08.07.2024;9,202;;
09.07.2024;10,552;;
09.07.2024;9,596;;
09.07.2024;9,308;;
09.07.2024;9,114;;
09.07.2024;8,766;;
09.07.2024;9,683;;
09.07.2024;11,138;;
09.07.2024;10,376;;
09.07.2024;9,4;;
09.07.2024;6,726;;
09.07.2024;4,663;;
09.07.2024;3,371;;
09.07.2024;2,195;;
09.07.2024;0,504;;
09.07.2024;0,271;;
09.07.2024;1,108;;
09.07.2024;5,373;;
09.07.2024;8,169;;
09.07.2024;9,927;;
09.07.2024;15,15;;
09.07.2024;14,764;;
09.07.2024;10,812;;
09.07.2024;8,607;;
09.07.2024;6,889;;
10.07.2024;5,5;;
10.07.2024;5,49;;
10.07.2024;5,392;;
10.07.2024;5,498;;
10.07.2024;5,992;;
10.07.2024;6,614;;
10.07.2024;8,446;;
10.07.2024;10,646;;
10.07.2024;10,201;;
10.07.2024;8,493;;
10.07.2024;6,5;;
10.07.2024;5,577;;
10.07.2024;4,713;;
10.07.2024;4,458;;
10.07.2024;5,5;;
10.07.2024;5,843;;
10.07.2024;6,748;;
10.07.2024;8,014;;
10.07.2024;8,073;;
10.07.2024;9,972;;
10.07.2024;14,861;;
10.07.2024;16,408;;
10.07.2024;11,397;;
10.07.2024;9,292;;
11.07.2024;9,602;;
11.07.2024;7,995;;
11.07.2024;7,706;;
11.07.2024;7,96;;
11.07.2024;8,031;;
11.07.2024;8,198;;
11.07.2024;10,771;;
11.07.2024;12;;
11.07.2024;10,653;;
11.07.2024;8,911;;
11.07.2024;8,069;;
11.07.2024;6,66;;
11.07.2024;5,744;;
11.07.2024;4,77;;
11.07.2024;4,448;;
11.07.2024;5,01;;
11.07.2024;6,098;;
11.07.2024;8,191;;
11.07.2024;9,158;;
11.07.2024;12;;
11.07.2024;18,433;;
11.07.2024;16,674;;
11.07.2024;12,159;;
11.07.2024;9,812;;
12.07.2024;10,242;;
12.07.2024;8,731;;
12.07.2024;8,287;;
12.07.2024;8,303;;
12.07.2024;8,221;;
12.07.2024;8,425;;
12.07.2024;10,794;;
12.07.2024;10,992;;
12.07.2024;10,96;;
12.07.2024;10,24;;
12.07.2024;9,587;;
12.07.2024;8,983;;
12.07.2024;8,325;;
12.07.2024;7,86;;
12.07.2024;7,804;;
12.07.2024;7,819;;
12.07.2024;8,571;;
12.07.2024;8,554;;
12.07.2024;9,226;;
12.07.2024;10,239;;
12.07.2024;9,329;;
12.07.2024;9,461;;
12.07.2024;8,566;;
12.07.2024;7,911;;
13.07.2024;5,065;;
13.07.2024;5,052;;
13.07.2024;3,692;;
13.07.2024;3,767;;
13.07.2024;3,272;;
13.07.2024;3,105;;
13.07.2024;3,066;;
13.07.2024;2,782;;
13.07.2024;2,66;;
13.07.2024;2,097;;
13.07.2024;0,516;;
13.07.2024;0,004;;
13.07.2024;-0,001;;
13.07.2024;-0,5;;
13.07.2024;-1,49;;
13.07.2024;-1,147;;
13.07.2024;-0,348;;
13.07.2024;-0,001;;
13.07.2024;2,877;;
13.07.2024;5,033;;
13.07.2024;7,545;;
13.07.2024;7,626;;
13.07.2024;7,884;;
13.07.2024;6,3;;
14.07.2024;8,895;;
14.07.2024;6,319;;
14.07.2024;5,545;;
14.07.2024;4,43;;
14.07.2024;3,793;;
14.07.2024;3,681;;
14.07.2024;3,196;;
14.07.2024;1,428;;
14.07.2024;0,029;;
14.07.2024;-0,331;;
14.07.2024;-2,113;;
14.07.2024;-4,008;;
14.07.2024;-5,947;;
14.07.2024;-7,396;;
14.07.2024;-7,396;;
14.07.2024;-5,182;;
14.07.2024;-2,003;;
14.07.2024;-0,005;;
14.07.2024;4,654;;
14.07.2024;9,193;;
14.07.2024;11,58;;
14.07.2024;10,868;;
14.07.2024;10,584;;
14.07.2024;8,706;;
15.07.2024;7,935;;
15.07.2024;6,624;;
15.07.2024;5,817;;
15.07.2024;6,303;;
15.07.2024;6,782;;
15.07.2024;8,007;;
15.07.2024;12;;
15.07.2024;14,41;;
15.07.2024;8,977;;
15.07.2024;5,929;;
15.07.2024;3,552;;
15.07.2024;1,129;;
15.07.2024;0,007;;
15.07.2024;-0,001;;
15.07.2024;-0,007;;
15.07.2024;0,354;;
15.07.2024;4,429;;
15.07.2024;8,2;;
15.07.2024;11,435;;
15.07.2024;20,419;;
15.07.2024;22,496;;
15.07.2024;14,356;;
15.07.2024;9,248;;
15.07.2024;8,01;;
16.07.2024;7,659;;
16.07.2024;6,377;;
16.07.2024;5,249;;
16.07.2024;3,682;;
16.07.2024;3,816;;
16.07.2024;5,032;;
16.07.2024;8,035;;
16.07.2024;9,095;;
16.07.2024;8,431;;
16.07.2024;6,277;;
16.07.2024;2,149;;
16.07.2024;0,006;;
16.07.2024;-0,803;;
16.07.2024;-1,103;;
16.07.2024;-1,148;;
16.07.2024;-1,114;;
16.07.2024;-0,23;;
16.07.2024;2,212;;
16.07.2024;6,302;;
16.07.2024;8,199;;
16.07.2024;12,16;;
16.07.2024;11,428;;
16.07.2024;10,581;;
16.07.2024;8,431;;
17.07.2024;8,74;;
17.07.2024;7,298;;
17.07.2024;7,282;;
17.07.2024;7,053;;
17.07.2024;7,105;;
17.07.2024;7,744;;
17.07.2024;9,005;;
17.07.2024;9,976;;
17.07.2024;10,57;;
17.07.2024;7,714;;
17.07.2024;5,819;;
17.07.2024;4,175;;
17.07.2024;3,259;;
17.07.2024;2,185;;
17.07.2024;1,08;;
17.07.2024;1,347;;
17.07.2024;3,888;;
17.07.2024;6,168;;
17.07.2024;8,293;;
17.07.2024;10,689;;
17.07.2024;18,795;;
17.07.2024;14,347;;
17.07.2024;11,491;;
17.07.2024;9,281;;
18.07.2024;8,997;;
18.07.2024;8,029;;
18.07.2024;7,905;;
18.07.2024;7,854;;
18.07.2024;7,927;;
18.07.2024;9,21;;
18.07.2024;12,088;;
18.07.2024;10,727;;
18.07.2024;9,674;;
18.07.2024;7,922;;
18.07.2024;6,384;;
18.07.2024;4,713;;
18.07.2024;3,501;;
18.07.2024;3,396;;
18.07.2024;3,701;;
18.07.2024;4,878;;
18.07.2024;6,756;;
18.07.2024;8,548;;
18.07.2024;9,2;;
18.07.2024;13,018;;
18.07.2024;22,76;;
18.07.2024;18,446;;
18.07.2024;11,954;;
18.07.2024;10,192;;
19.07.2024;9,011;;
19.07.2024;8,045;;
19.07.2024;7,991;;
19.07.2024;7,929;;
19.07.2024;8,338;;
19.07.2024;9,138;;
19.07.2024;11,56;;
19.07.2024;11,072;;
19.07.2024;9,84;;
19.07.2024;8,143;;
19.07.2024;7;;
19.07.2024;5,875;;
19.07.2024;4,434;;
19.07.2024;3,65;;
19.07.2024;3,62;;
19.07.2024;4,254;;
19.07.2024;6,379;;
19.07.2024;7,734;;
19.07.2024;9,161;;
19.07.2024;12,102;;
19.07.2024;19,046;;
19.07.2024;12;;
19.07.2024;10,686;;
19.07.2024;9,155;;
20.07.2024;9,473;;
20.07.2024;8,941;;
20.07.2024;8,825;;
20.07.2024;8,988;;
20.07.2024;9,424;;
20.07.2024;9,38;;
20.07.2024;9,149;;
20.07.2024;8,599;;
20.07.2024;6,82;;
20.07.2024;4,98;;
20.07.2024;0,515;;
20.07.2024;0;;
20.07.2024;-0,465;;
20.07.2024;-0,429;;
20.07.2024;-0,288;;
20.07.2024;-0,271;;
20.07.2024;0,242;;
20.07.2024;5,229;;
20.07.2024;8,5;;
20.07.2024;10,956;;
20.07.2024;13,475;;
20.07.2024;10,881;;
20.07.2024;8,41;;
20.07.2024;7,451;;
21.07.2024;6,363;;
21.07.2024;5,63;;
21.07.2024;5,52;;
21.07.2024;6,038;;
21.07.2024;6,861;;
21.07.2024;7,524;;
21.07.2024;8,137;;
21.07.2024;6,031;;
21.07.2024;4,868;;
21.07.2024;1,057;;
21.07.2024;0,007;;
21.07.2024;0,001;;
21.07.2024;0,001;;
21.07.2024;-0,008;;
21.07.2024;-0,021;;
21.07.2024;0,004;;
21.07.2024;0,011;;
21.07.2024;5,981;;
21.07.2024;9,427;;
21.07.2024;10,827;;
21.07.2024;12,768;;
21.07.2024;12,812;;
21.07.2024;11,185;;
21.07.2024;9,37;;
22.07.2024;12,21;;
22.07.2024;9,663;;
22.07.2024;8,688;;
22.07.2024;8,693;;
22.07.2024;8,614;;
22.07.2024;8,226;;
22.07.2024;11,948;;
22.07.2024;13,168;;
22.07.2024;12,605;;
22.07.2024;9,434;;
22.07.2024;7,514;;
22.07.2024;7,288;;
22.07.2024;6,622;;
22.07.2024;4,325;;
22.07.2024;1,941;;
22.07.2024;2,038;;
22.07.2024;4,846;;
22.07.2024;6,369;;
22.07.2024;8,115;;
22.07.2024;9,904;;
22.07.2024;18,624;;
22.07.2024;17,204;;
22.07.2024;11,104;;
22.07.2024;9,8;;
23.07.2024;8,339;;
23.07.2024;7,58;;
23.07.2024;7,67;;
23.07.2024;7,05;;
23.07.2024;7,383;;
23.07.2024;7,661;;
23.07.2024;10,673;;
23.07.2024;12,051;;
23.07.2024;11,521;;
23.07.2024;8,729;;
23.07.2024;6,887;;
23.07.2024;6,137;;
23.07.2024;4,342;;
23.07.2024;3,829;;
23.07.2024;3,601;;
23.07.2024;4,196;;
23.07.2024;6,486;;
23.07.2024;7,953;;
23.07.2024;7,992;;
23.07.2024;9,603;;
23.07.2024;11,852;;
23.07.2024;10,201;;
23.07.2024;9,923;;
23.07.2024;9,158;;
24.07.2024;8,355;;
24.07.2024;7,833;;
24.07.2024;7,256;;
24.07.2024;7,485;;
24.07.2024;7,499;;
24.07.2024;7,577;;
24.07.2024;10,307;;
24.07.2024;12,89;;
24.07.2024;9,919;;
24.07.2024;7,291;;
24.07.2024;5,49;;
24.07.2024;2,119;;
24.07.2024;0,158;;
24.07.2024;-0,015;;
24.07.2024;-0,206;;
24.07.2024;-0,196;;
24.07.2024;0,221;;
24.07.2024;3,927;;
24.07.2024;6,934;;
24.07.2024;9,59;;
24.07.2024;10,993;;
24.07.2024;12,182;;
24.07.2024;10,958;;
24.07.2024;9,503;;
25.07.2024;9,255;;
25.07.2024;8,72;;
25.07.2024;8,49;;
25.07.2024;7,992;;
25.07.2024;7,64;;
25.07.2024;9,253;;
25.07.2024;10,616;;
25.07.2024;11,686;;
25.07.2024;9,098;;
25.07.2024;7,198;;
25.07.2024;5,508;;
25.07.2024;3,695;;
25.07.2024;2,431;;
25.07.2024;1,736;;
25.07.2024;1,327;;
25.07.2024;2,62;;
25.07.2024;5,38;;
25.07.2024;8;;
25.07.2024;9,7;;
25.07.2024;12,693;;
25.07.2024;15,572;;
25.07.2024;13,161;;
25.07.2024;10;;
25.07.2024;8,495;;
26.07.2024;8,332;;
26.07.2024;7,39;;
26.07.2024;7,91;;
26.07.2024;8,161;;
26.07.2024;8,117;;
26.07.2024;8,321;;
26.07.2024;9,952;;
26.07.2024;11,656;;
26.07.2024;10,41;;
26.07.2024;9,683;;
26.07.2024;9,053;;
26.07.2024;8,135;;
26.07.2024;7;;
26.07.2024;6,312;;
26.07.2024;6,019;;
26.07.2024;6,814;;
26.07.2024;7,284;;
26.07.2024;8,852;;
26.07.2024;9,434;;
26.07.2024;10,779;;
26.07.2024;14,325;;
26.07.2024;13,9;;
26.07.2024;10,639;;
26.07.2024;9,791;;
27.07.2024;10,396;;
27.07.2024;10,341;;
27.07.2024;9,739;;
27.07.2024;9,525;;
27.07.2024;9,246;;
27.07.2024;9,051;;
27.07.2024;8,74;;
27.07.2024;8,275;;
27.07.2024;8,469;;
27.07.2024;6,767;;
27.07.2024;6,078;;
27.07.2024;3,99;;
27.07.2024;2,8;;
27.07.2024;1,78;;
27.07.2024;1,792;;
27.07.2024;3,502;;
27.07.2024;6,772;;
27.07.2024;9,473;;
27.07.2024;10,497;;
27.07.2024;11,669;;
27.07.2024;12,31;;
27.07.2024;12,182;;
27.07.2024;10,81;;
27.07.2024;9,794;;
28.07.2024;10,999;;
28.07.2024;9,511;;
28.07.2024;8,821;;
28.07.2024;8,153;;
28.07.2024;7,854;;
28.07.2024;7,926;;
28.07.2024;7,553;;
28.07.2024;7,261;;
28.07.2024;2,549;;
28.07.2024;0,492;;
28.07.2024;0;;
28.07.2024;-0,243;;
28.07.2024;-1,663;;
28.07.2024;-3,991;;
28.07.2024;-4,869;;
28.07.2024;-3,353;;
28.07.2024;-1,377;;
28.07.2024;-0,199;;
28.07.2024;4,087;;
28.07.2024;9,248;;
28.07.2024;11,185;;
28.07.2024;11,566;;
28.07.2024;10,495;;
28.07.2024;8,446;;
29.07.2024;7,959;;
29.07.2024;7,603;;
29.07.2024;7,225;;
29.07.2024;7,629;;
29.07.2024;8;;
29.07.2024;10,13;;
29.07.2024;13,5;;
29.07.2024;12,166;;
29.07.2024;9,846;;
29.07.2024;6,366;;
29.07.2024;1,058;;
29.07.2024;-0,016;;
29.07.2024;-0,019;;
29.07.2024;-0,17;;
29.07.2024;-0,098;;
29.07.2024;-0,007;;
29.07.2024;1,374;;
29.07.2024;6,448;;
29.07.2024;9,691;;
29.07.2024;12,324;;
29.07.2024;17,807;;
29.07.2024;13,272;;
29.07.2024;10,78;;
29.07.2024;9,02;;
30.07.2024;7,801;;
30.07.2024;7,577;;
30.07.2024;7,927;;
30.07.2024;8,373;;
30.07.2024;8,859;;
30.07.2024;10,185;;
30.07.2024;11,564;;
30.07.2024;11,348;;
30.07.2024;9,965;;
30.07.2024;6,778;;
30.07.2024;3,752;;
30.07.2024;0,784;;
30.07.2024;0,109;;
30.07.2024;-0,004;;
30.07.2024;-0,006;;
30.07.2024;1,325;;
30.07.2024;4,068;;
30.07.2024;7,81;;
30.07.2024;10,34;;
30.07.2024;12,944;;
30.07.2024;17,713;;
30.07.2024;14,767;;
30.07.2024;11,498;;
30.07.2024;9,904;;
31.07.2024;9,885;;
31.07.2024;8,729;;
31.07.2024;8,519;;
31.07.2024;8,29;;
31.07.2024;9,06;;
31.07.2024;10,239;;
31.07.2024;11,251;;
31.07.2024;11,014;;
31.07.2024;9,526;;
31.07.2024;7,902;;
31.07.2024;5,589;;
31.07.2024;3,346;;
31.07.2024;2,175;;
31.07.2024;1,136;;
31.07.2024;1,753;;
31.07.2024;3,174;;
31.07.2024;4,609;;
31.07.2024;7,585;;
31.07.2024;9,916;;
31.07.2024;11,539;;
31.07.2024;13,615;;
31.07.2024;11,619;;
31.07.2024;10,451;;
31.07.2024;9,649;;
01.08.2024;9,645;;
01.08.2024;9,24;;
01.08.2024;8,685;;
01.08.2024;8,411;;
01.08.2024;9,308;;
01.08.2024;11,271;;
01.08.2024;13,439;;
01.08.2024;10,952;;
01.08.2024;10,595;;
01.08.2024;9,01;;
01.08.2024;7,695;;
01.08.2024;6,764;;
01.08.2024;6,403;;
01.08.2024;6,038;;
01.08.2024;6,239;;
01.08.2024;7,122;;
01.08.2024;7,739;;
01.08.2024;9,516;;
01.08.2024;10,283;;
01.08.2024;11,25;;
01.08.2024;13,807;;
01.08.2024;12,403;;
01.08.2024;11,294;;
01.08.2024;10,57;;
02.08.2024;9,393;;
02.08.2024;8,917;;
02.08.2024;8,811;;
02.08.2024;8,297;;
02.08.2024;8,695;;
02.08.2024;9,661;;
02.08.2024;11,075;;
02.08.2024;12,138;;
02.08.2024;11,319;;
02.08.2024;10,442;;
02.08.2024;9,168;;
02.08.2024;7,769;;
02.08.2024;7,358;;
02.08.2024;6,194;;
02.08.2024;5,344;;
02.08.2024;5,058;;
02.08.2024;6,542;;
02.08.2024;7,769;;
02.08.2024;10,222;;
02.08.2024;12,849;;
02.08.2024;14,619;;
02.08.2024;12,166;;
02.08.2024;11,442;;
02.08.2024;9,901;;
03.08.2024;10,265;;
03.08.2024;9,914;;
03.08.2024;9,33;;
03.08.2024;8,91;;
03.08.2024;8,631;;
03.08.2024;9,488;;
03.08.2024;10,374;;
03.08.2024;9,551;;
03.08.2024;8,45;;
03.08.2024;6,606;;
03.08.2024;3,244;;
03.08.2024;2,036;;
03.08.2024;1,466;;
03.08.2024;0,641;;
03.08.2024;0,41;;
03.08.2024;1,238;;
03.08.2024;3,244;;
03.08.2024;7,361;;
03.08.2024;10,355;;
03.08.2024;11,002;;
03.08.2024;12,464;;
03.08.2024;13,664;;
03.08.2024;11,92;;
03.08.2024;10,13;;
04.08.2024;11,021;;
04.08.2024;10,134;;
04.08.2024;9,69;;
04.08.2024;9,268;;
04.08.2024;9,021;;
04.08.2024;8,3;;
04.08.2024;7,77;;
04.08.2024;7,32;;
04.08.2024;6,393;;
04.08.2024;2,811;;
04.08.2024;0,805;;
04.08.2024;0,205;;
04.08.2024;0,006;;
04.08.2024;-0,004;;
04.08.2024;-0,216;;
04.08.2024;-0,001;;
04.08.2024;0,1;;
04.08.2024;2,246;;
04.08.2024;7,317;;
04.08.2024;10,566;;
04.08.2024;11,992;;
04.08.2024;12,499;;
04.08.2024;11,294;;
04.08.2024;10,483;;
05.08.2024;10,308;;
05.08.2024;8,532;;
05.08.2024;8,23;;
05.08.2024;8,535;;
05.08.2024;8,359;;
05.08.2024;9,724;;
05.08.2024;11,898;;
05.08.2024;13,675;;
05.08.2024;11,397;;
05.08.2024;10,283;;
05.08.2024;7,45;;
05.08.2024;6,43;;
05.08.2024;5,712;;
05.08.2024;4,205;;
05.08.2024;3,635;;
05.08.2024;5,143;;
05.08.2024;7,01;;
05.08.2024;8,54;;
05.08.2024;10,897;;
05.08.2024;15,276;;
05.08.2024;25,001;;
05.08.2024;17,093;;
05.08.2024;12,03;;
05.08.2024;10,292;;
06.08.2024;10,309;;
06.08.2024;9,557;;
06.08.2024;8,924;;
06.08.2024;8,524;;
06.08.2024;8,576;;
06.08.2024;9,577;;
06.08.2024;12,386;;
06.08.2024;12,604;;
06.08.2024;8,529;;
06.08.2024;7,451;;
06.08.2024;3,604;;
06.08.2024;2,143;;
06.08.2024;1,586;;
06.08.2024;0,295;;
06.08.2024;0,479;;
06.08.2024;1,944;;
06.08.2024;3,971;;
06.08.2024;8,219;;
06.08.2024;10,629;;
06.08.2024;17,458;;
06.08.2024;23,085;;
06.08.2024;17,045;;
06.08.2024;11,854;;
06.08.2024;10,003;;
07.08.2024;9,139;;
07.08.2024;8,324;;
07.08.2024;7,929;;
07.08.2024;8,324;;
07.08.2024;8,643;;
07.08.2024;10,436;;
07.08.2024;12,607;;
07.08.2024;12,798;;
07.08.2024;10,906;;
07.08.2024;8,891;;
07.08.2024;7,356;;
07.08.2024;6,249;;
07.08.2024;4,214;;
07.08.2024;3,505;;
07.08.2024;5,119;;
07.08.2024;6,928;;
07.08.2024;8,574;;
07.08.2024;10,52;;
07.08.2024;10,641;;
07.08.2024;11,975;;
07.08.2024;14,928;;
07.08.2024;13,425;;
07.08.2024;11,274;;
07.08.2024;10,278;;
08.08.2024;9,643;;
08.08.2024;8,806;;
08.08.2024;8,736;;
08.08.2024;8,806;;
08.08.2024;8,827;;
08.08.2024;9,611;;
08.08.2024;11,093;;
08.08.2024;12,493;;
08.08.2024;11,441;;
08.08.2024;10,684;;
08.08.2024;8,61;;
08.08.2024;7,16;;
08.08.2024;5,709;;
08.08.2024;4,049;;
08.08.2024;3,218;;
08.08.2024;4,024;;
08.08.2024;5,781;;
08.08.2024;8,052;;
08.08.2024;10,192;;
08.08.2024;13,849;;
08.08.2024;19,731;;
08.08.2024;13,5;;
08.08.2024;10,2;;
08.08.2024;9,356;;
09.08.2024;10,371;;
09.08.2024;8,392;;
09.08.2024;6,734;;
09.08.2024;6,43;;
09.08.2024;5,331;;
09.08.2024;6,436;;
09.08.2024;8;;
09.08.2024;8,841;;
09.08.2024;5,94;;
09.08.2024;3,131;;
09.08.2024;0,898;;
09.08.2024;0,06;;
09.08.2024;-0,003;;
09.08.2024;-0,016;;
09.08.2024;-0,08;;
09.08.2024;-0,011;;
09.08.2024;-0,001;;
09.08.2024;0,255;;
09.08.2024;4,178;;
09.08.2024;8,104;;
09.08.2024;12,497;;
09.08.2024;11,805;;
09.08.2024;11,346;;
09.08.2024;9,323;;
10.08.2024;8,509;;
10.08.2024;9,213;;
10.08.2024;8,728;;
10.08.2024;8,467;;
10.08.2024;8,293;;
10.08.2024;8,552;;
10.08.2024;8,868;;
10.08.2024;7,601;;
10.08.2024;3,186;;
10.08.2024;0,02;;
10.08.2024;-0,3;;
10.08.2024;-1,22;;
10.08.2024;-2,249;;
10.08.2024;-4,077;;
10.08.2024;-4,009;;
10.08.2024;-2,967;;
10.08.2024;-0,82;;
10.08.2024;0,007;;
10.08.2024;4,884;;
10.08.2024;10,655;;
10.08.2024;12,543;;
10.08.2024;13,3;;
10.08.2024;11,785;;
10.08.2024;10,664;;
11.08.2024;10,671;;
11.08.2024;10,417;;
11.08.2024;9,996;;
11.08.2024;9,514;;
11.08.2024;9,649;;
11.08.2024;11,497;;
11.08.2024;10,644;;
11.08.2024;7,102;;
11.08.2024;2,78;;
11.08.2024;0;;
11.08.2024;-0,501;;
11.08.2024;-1,499;;
11.08.2024;-3,204;;
11.08.2024;-5,996;;
11.08.2024;-5,009;;
11.08.2024;-3,142;;
11.08.2024;-0,497;;
11.08.2024;0,146;;
11.08.2024;8,814;;
11.08.2024;12,88;;
11.08.2024;13,718;;
11.08.2024;12,615;;
11.08.2024;10,999;;
11.08.2024;9,728;;
12.08.2024;10,498;;
12.08.2024;9,462;;
12.08.2024;8,53;;
12.08.2024;8,66;;
12.08.2024;8,885;;
12.08.2024;11,454;;
12.08.2024;15,382;;
12.08.2024;15,382;;
12.08.2024;11,525;;
12.08.2024;6,99;;
12.08.2024;4,012;;
12.08.2024;1,604;;
12.08.2024;1,006;;
12.08.2024;0,698;;
12.08.2024;1,38;;
12.08.2024;2,787;;
